Trial#,Year,State,Site,Site_Prod,Plot_ID,Block,N_Trt,Plant_N,Side_N,Plant_N_SI,Side_N_SI,Plot_ha,Plnt_Pop,VTPwet,Vtsubwet,Vtsubdry,VT_TissN,VTPM,VTPdry,VTNC,VTBdryY,VTN,PMPwet,PMsubwet,PMsubdry,PMGdry,PMCdry,PM_TissN,PM_GrainN,PMPM,PMPdry,VN,GN,CN,PMN,CHI,HI,GRwt,GRM,Yield_SY,Yield_Bu,GYdry,CYdry,VYdry,TotdryM,V5Pdry,V5_TissN,V5NC,V5BdryY,V5N,V9Pwet,V9subwet,V9subdry,V9_TissN,V9PM,V9Pdry,V9NC,V9BdryY,V9N,R4Pwet,R4subwet,R4subdry,R4_TissN,R4PM,R4Pdry,R4NC,R4BdryY,R4N,Comments
32,2015,WI,Darlington,Low,412,4,1,0,0,0,0,0.00232,30840,2721.552,303,87,2.02,71.3,781.4,15.8,9917.1,200.3,1905.0864,150,41,812,96,0.9,1,72.7,520.7,55,95.4,7.2,157.6,0.894,0.568,27.61014504,22.73,11284.3,179.9,9535.3,1127.3,6114.8,16777.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
32,2015,WI,Darlington,Low,413,4,11,40,120,45,135,0.00232,31537,2721.552,334,95,1.86,71.6,774.1,14.4,10045.9,186.9,2449.3968,307,76,960,112,0.9,1.2,75.2,606.4,64.6,136.5,9.7,210.8,0.896,0.572,32.89902776,22.64,13457.2,214.6,11371.3,1326.7,7182.5,19880.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
32,2015,WI,Darlington,Low,414,4,3,80,0,90,0,0.00232,34848,2630.8336,343,96,1.75,72.0,736.3,12.9,10558.9,184.8,1995.8048,147,41,824,97,0.8,1.1,72.1,556.7,60.5,123.1,8.8,192.5,0.895,0.558,32.49533088,22.52,13248.6,211.3,11195.1,1317.9,7562.8,20075.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
32,2015,WI,Darlington,Low,415,4,6,200,0,225,0,0.00232,31363,3175.144,342,90,2.05,73.7,835.6,17.1,10783.8,221.1,2766.9112,195,43,892,112,1.2,1.2,77.9,610.1,93.1,136.1,11,240.1,0.888,0.553,33.5431284,24.15,13418.3,214,11338.5,1423.7,7755.7,20517.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
32,2015,WI,Darlington,Low,416,4,14,40,240,45,270,0.00232,31537,2902.9888,328,96,2.44,70.7,849.7,20.7,11026.5,269.0,2766.9112,197,46,1074,122,1.2,1.3,76.6,646.1,84.9,153,11.4,249.3,0.898,0.583,34.66350064,24.26,13924.6,222,11766.3,1336.6,7078.2,20181.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,101,1,2,40,0,45,0,0.00641,33167,.,.,.,1.57,0.0,880.0,13.8,12010.4,188.6,1575,380.7,221.1,697.7,71.7,0.8,0.9,41.9,914.7,92,78.9,8.2,179.2,0.907,0.414,55.5320997732426,0,10380.8,165.5,8771.8,901.4,11500.2,21173.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,102,1,3,80,0,90,0,0.00641,33167,.,.,.,1.25,0.0,970.0,12.1,13238.8,165.5,1630,444.5,208.4,621.8,60.5,0.81,1.27,53.1,764.2,103.6,132.1,11.3,247,0.911,0.43,66.0750839002268,0,12313.2,196.4,10404.6,1012.4,12787.6,24204.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,103,1,9,40,40,45,45,0.00641,33167,.,.,.,1.42,0.0,840.0,11.9,11464.5,162.8,1595,416.4,217,737.1,70.7,0.71,1.08,47.9,831.2,90.4,121.9,10.2,222.4,0.912,0.45,71.6046984126984,0,13355.3,213,11285.2,1082.4,12726,25093.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,104,1,14,40,240,45,270,0.00641,33167,.,.,.,1.48,0.0,1025.0,15.2,13989.4,207.0,1625,477.6,233.1,848.4,87.9,1.27,1.19,51.2,793.1,154.1,154.5,14.8,323.4,0.906,0.491,82.3688707482993,0,15363.1,245,12981.8,1345,12135.7,26462.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,105,1,16,80,160,90,180,0.00641,33167,.,.,.,1.38,0.0,1260.0,17.4,17196.8,237.3,2195,428.7,205,966.3,97.9,1.14,1.18,52.2,1049.6,147.5,140.5,13.8,301.8,0.908,0.457,75.3733514739229,0,14093.4,224.7,11908.9,1206.5,12935.8,26051.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,106,1,13,40,200,45,225,0.00641,33167,.,.,.,1.42,0.0,1050.0,14.9,14330.6,203.5,1720,475.3,212.3,690.7,61.8,1.05,1.23,55.3,768.3,139.7,147.1,13.8,300.6,0.918,0.454,75.9979591836735,0,14157.8,225.8,11963.3,1070.4,13306.8,26340.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,107,1,10,40,80,45,90,0.00641,33167,.,.,.,1.58,0.0,1260.0,19.9,17196.8,271.7,1815,347.2,192.5,782.7,76.6,0.96,1.22,44.6,1006.3,129.8,128.3,12.4,270.5,0.911,0.42,66.6215238095238,0,12443.8,198.4,10515,1029.1,13518.9,25062.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,108,1,5,160,0,180,0,0.00641,33167,.,.,.,1.53,0.0,1080.0,16.5,14740.1,225.5,1650,453.3,221.7,516.1,60.2,1.22,1.1,51.1,807,203,117,15.4,335.4,0.896,0.373,67.6864217687075,0,12591.1,200.8,10639.5,1241,16636.1,28516.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,109,1,1,0,0,0,0,0.00641,33167,.,.,.,0.96,0.0,615.0,5.9,8393.7,80.6,1220,461.9,219.5,500.3,57,0.62,1.02,52.5,579.8,42.1,59.8,4.9,106.8,0.898,0.44,37.0747029478458,0,6936.9,110.6,5861.7,667.8,6792.6,13322.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,110,1,4,120,0,135,0,0.00641,33167,.,.,.,1.57,0.0,995.0,15.6,13580.0,213.2,2185,424,232.9,919.8,99.1,1.05,1.17,45.1,1200.2,138.3,118.1,12.3,268.6,0.903,0.414,63.7670657596372,0,11942.1,190.4,10091.1,1087.2,13167.4,24345.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,111,1,12,40,160,45,180,0.00641,33167,.,.,.,1.47,0.0,900.0,13.2,12283.4,180.6,1845,393.5,208.9,1063,102.8,0.96,1.17,46.9,979.5,97,128.3,10.8,236,0.912,0.496,69.2072380952381,0,12972.9,206.9,10962.1,1060.1,10100.6,22122.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,112,1,11,40,120,45,135,0.00641,33167,.,.,.,1.42,0.0,990.0,14.1,13511.7,191.9,2295,554.5,257.8,1266.3,134.3,0.95,1.15,53.5,1067,93.1,133.8,10.9,237.7,0.904,0.513,73.2908480725624,0,13764.3,219.5,11630.8,1233.5,9800.3,22664.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,113,1,15,80,80,90,90,0.00641,33167,.,.,.,1.65,0.0,995.0,16.4,13580.0,224.1,2365,388.9,201.7,1292.6,149.5,1.3,1.2,48.1,1226.6,124.1,120.7,11.8,256.6,0.896,0.484,63.2024580498866,0,11906.7,189.9,10061.1,1163.7,9547.3,20772.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,114,1,6,200,0,225,0,0.00641,33167,.,.,.,1.67,0.0,1015.0,17.0,13852.9,231.3,2290,475.8,222.3,1324.1,140.8,1.06,1.09,53.3,1069.9,94.2,119.8,10.3,224.3,0.904,0.522,69.147746031746,0,13010.1,207.5,10993.5,1169,8883.1,21045.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,115,1,7,240,0,270,0,0.00641,33167,.,.,.,1.59,0.0,1070.0,17.0,14603.6,232.2,2370,558,262,1315.4,155.2,1.1,1.21,53,1112.8,94.9,123.4,10.5,228.9,0.894,0.509,64.0799637188209,0,12072.9,192.5,10201.6,1203.7,8630.3,20035.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,116,1,8,280,0,315,0,0.00641,33167,.,.,.,1.57,0.0,1465.0,23.0,19994.6,313.9,2230,581.1,270.6,1001.7,124.2,1.27,1.26,53.4,1038.4,121.9,116.7,11.5,250.1,0.89,0.463,58.3674285714286,0,10960.4,174.8,9261.5,1148.3,9601.2,20011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,201,2,5,160,0,180,0,0.00641,33500,.,.,.,1.4,0.0,925.0,13.0,12751.4,178.5,2245,477.6,246.5,947.4,96.3,1.02,1.2,48.4,1158.7,127.4,122.6,12,262,0.908,0.43,64.5286349206349,0,12087.8,192.8,10214.2,1038.2,12492.2,23744.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,202,2,16,80,160,90,180,0.00641,33500,.,.,.,1.43,0.0,1015.0,14.5,13992.0,200.1,2015,456.6,215,1143.1,113.2,0.99,1.19,52.9,948.8,97.5,141.2,11.5,250.1,0.91,0.518,74.9104580498866,0,14040.5,223.9,11864.3,1174.9,9847.7,22886.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,203,2,7,240,0,270,0,0.00641,33500,.,.,.,1.67,0.0,1070.0,17.9,14750.2,246.3,1870,490,226.9,629.8,61.8,1.19,1.22,53.7,865.9,132.4,98.7,11.1,242.1,0.911,0.404,51.2239092970522,0,9572.9,152.7,8089.1,793.8,11121.9,20004.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,204,2,11,40,120,45,135,0.00641,33500,.,.,.,1.47,0.0,960.0,14.1,13233.8,194.5,2040,531.4,249.2,1096.6,113.9,1.02,1.21,53.1,956.7,111.3,151.4,12.6,275.3,0.906,0.506,79.0906575963719,0,14803.7,236.1,12509.1,1299.3,10912.8,24721.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,205,2,1,0,0,0,0,0.00641,33500,.,.,.,0.8,0.0,850.0,6.8,11717.5,93.7,1580,344.3,185.6,608.5,61.9,0.7,0.86,46.1,851.7,64.3,56.4,5.8,126.5,0.908,0.4,41.4517369614512,0,7764.9,123.8,6561.3,667.5,9184,16412.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,206,2,12,40,160,45,180,0.00641,33500,.,.,.,1.54,0.0,895.0,13.8,12337.8,190.0,2190,593,281.5,1191.8,119,1.19,1.21,52.5,1039.6,130.1,151.6,13.5,295.3,0.909,0.507,79.1469206349206,0,14831.6,236.5,12532.7,1251.4,10932.3,24716.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,207,2,9,40,40,45,45,0.00641,33500,.,.,.,1.44,0.0,990.0,14.3,13647.4,196.5,2040,488.5,229.9,982.4,99.6,0.77,1.07,52.9,960.1,75.6,107.6,8.8,192,0.908,0.481,63.4514285714286,0,11895.4,189.7,10051.6,1019.1,9823.2,20893.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,208,2,3,80,0,90,0,0.00641,33500,.,.,.,1.38,0.0,1045.0,14.4,14405.6,198.8,1790,426.5,221.2,998.2,104.4,0.71,0.9,48.1,928.4,69.7,95,7.9,172.6,0.905,0.491,66.6715283446712,0,12492.8,199.2,10556.4,1104.1,9817.9,21478.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,209,2,4,120,0,135,0,0.00641,33500,.,.,.,1.49,0.0,1180.0,17.6,16266.6,242.4,1790,589.2,268.7,494,53.1,1.15,1.18,54.4,816.3,174.7,108.5,13.6,296.8,0.903,0.362,58.4460861678005,0,10881.2,173.5,9194.6,988.3,15193.7,25376.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,210,2,10,40,80,45,90,0.00641,33500,.,.,.,1.48,0.0,1240.0,18.4,17093.7,253.0,2055,505.9,236.3,989.6,107.5,0.81,1.06,53.3,959.9,87.6,118.1,9.9,215.6,0.902,0.481,70.4482176870748,0,13188.4,210.3,11144.2,1210.6,10809.4,23164.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,211,2,15,80,80,90,90,0.00641,33500,.,.,.,1.48,0.0,935.0,13.8,12889.2,190.8,2165,566.2,281.6,793.1,81.5,1.17,1.21,50.3,1076.8,142.6,108.7,12.1,263.4,0.907,0.406,56.7683083900227,0,10626.6,169.5,8979.5,922.7,12191.2,22093.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,212,2,8,280,0,315,0,0.00641,33500,.,.,.,1.62,0.0,1000.0,16.2,13785.3,223.3,2285,499.2,225.6,1115.5,124.3,1,1.2,54.8,1032.6,93.6,121.4,10.3,225.4,0.9,0.491,63.7313197278912,0,11971.6,190.9,10116,1127.2,9364.6,20607.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,213,2,2,40,0,45,0,0.00641,33500,.,.,.,1.24,0.0,1215.0,15.1,16749.1,207.7,1405,431.9,231.8,427.2,46.7,0.76,1.01,46.3,754.1,124.8,93.9,10.5,229.2,0.901,0.348,59.187746031746,0,11005.7,175.5,9299.9,1016.6,16415.4,26731.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,214,2,13,40,200,45,225,0.00641,33500,.,.,.,1.6,0.0,1320.0,21.1,18196.5,291.1,1855,485.1,244.5,928.1,95.5,1.27,1.22,49.6,935,162.6,155,15.2,332.9,0.907,0.474,80.5355646258503,0,15039.3,239.8,12708.2,1307.7,12802.1,26818,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,215,2,6,200,0,225,0,0.00641,33500,.,.,.,1.35,0.0,1295.0,17.5,17851.9,241.0,2080,576,242,596.9,66.5,1.3,1.27,58,873.9,180.5,120.5,14.4,315.4,0.9,0.388,60.2080181405896,0,11225.4,179,9485.5,1056.8,13887.2,24429.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,216,2,14,40,240,45,270,0.00641,33500,.,.,.,1.59,0.0,1140.0,18.1,15715.2,249.9,2050,443.733333333333,213.766666666667,1203,121.1,0.54,1.29,51.8,987.6,60,174.7,11.3,246,0.909,0.52,85.6050430839002,0,16026,255.6,13541.9,1363.2,11117,26022.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,301,3,1,0,0,0,0,0.00641,36167,.,.,.,0.84,0.0,675.0,5.7,10045.8,84.4,1455,426.5,201,342.9,42.1,0.64,0.97,52.9,685.7,79.6,60.3,6.7,146.6,0.891,0.32,39.5015873015873,0,7355.8,117.3,6215.7,763.1,12429.7,19408.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,302,3,9,40,40,45,45,0.00641,36167,.,.,.,1.18,0.0,880.0,10.4,13096.8,154.5,1825,454.3,225.4,977.5,105.3,0.73,0.95,50.4,905.5,69.7,97.9,8,175.6,0.903,0.492,65.0650158730159,0,12192.4,194.4,10302.5,1109.8,9543.4,20955.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,303,3,12,40,160,45,180,0.00641,36167,.,.,.,1.36,0.0,1040.0,14.1,15478.0,210.5,1915,577.1,268.7,948,94.1,1.08,1.24,53.4,891.6,113.9,139.1,12.1,265.2,0.91,0.49,70.9619138321995,0,13275.6,211.7,11217.9,1113.5,10550.8,22882.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,304,3,14,40,240,45,270,0.00641,36167,.,.,.,1.44,0.0,1080.0,15.6,16073.3,231.5,1985,443.3,212.5,735.1,73.5,1.3,1.34,52.1,951.5,205.4,163.5,17.7,386.6,0.909,0.418,77.4921179138322,0,14441.8,230.3,12203.3,1220.2,15796.3,29219.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,305,3,6,200,0,225,0,0.00641,36167,.,.,.,1.46,0.0,915.0,13.4,13617.7,198.8,1875,504.6,231.6,876.6,98.8,1.26,1.37,54.1,860.6,122.6,135.8,12.4,270.8,0.899,0.477,62.6599002267574,0,11729.7,187,9911.6,1117.1,9730.5,20759.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,306,3,13,40,200,45,225,0.00641,36167,.,.,.,1.45,0.0,870.0,12.6,12948.0,187.7,1830,464.4,225.5,1105.4,113.5,1.12,1.22,51.4,888.6,117.3,158.9,13.3,289.4,0.907,0.525,82.381306122449,0,15412.8,245.8,13023.8,1337.3,10469.5,24830.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,307,3,3,80,0,90,0,0.00641,36167,.,.,.,1.42,0.0,1135.0,16.1,16891.9,239.9,1510,378.5,191.9,518.9,54.7,0.79,1.13,49.3,765.6,122.8,119,11.6,253.4,0.905,0.387,66.9918004535147,0,12463.4,198.7,10531.6,1110.2,15538,27179.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,308,3,16,80,160,90,180,0.00641,36167,.,.,.,1.51,0.0,960.0,14.5,14287.4,215.7,1695,530.6,246.6,1084.8,94.1,1.16,1.24,53.5,787.8,116.2,171,13.8,300.9,0.92,0.552,87.308335600907,0,16318.6,260.2,13789.2,1196.1,10013.5,24998.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,309,3,11,40,120,45,135,0.00641,36167,.,.,.,1.43,0.0,1170.0,16.7,17412.8,249.0,2085,422.5,201.8,883.6,88.4,1.07,1.26,52.2,995.9,134.5,140.5,13.2,288.2,0.909,0.449,70.5980952380952,0,13196.5,210.4,11151.1,1115.6,12567.8,24834.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,310,3,5,160,0,180,0,0.00641,36167,.,.,.,1.59,0.0,960.0,15.3,14287.4,227.2,2475,455.1,220,1241.4,143.6,0.93,1.15,51.7,1196.4,90.8,116.5,9.9,217.2,0.896,0.481,63.6727437641723,0,11984.1,191.1,10126.5,1171.4,9759.8,21057.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,311,3,7,240,0,270,0,0.00641,36167,.,.,.,1.51,0.0,1145.0,17.3,17040.7,257.3,2285,509.6,240.5,1178,127.5,1,1.23,52.8,1078.4,98.2,132,11,241.3,0.902,0.494,67.6042176870748,0,12698.2,202.5,10729.9,1161.3,9822.5,21713.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,312,3,4,120,0,135,0,0.00641,36167,.,.,.,1.36,0.0,905.0,12.3,13468.9,183.2,2065,442.3,233.9,846.9,87.5,1.07,1.22,47.1,1092,155.9,137.9,14.1,307.9,0.906,0.418,71.5980861678005,0,13374.3,213.3,11301.3,1167.6,14572.4,27041.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,313,3,15,80,80,90,90,0.00641,36167,.,.,.,1.43,0.0,1105.0,15.8,16445.4,235.2,1770,472.1,249.6,996,98.9,1.3,1.22,47.1,935.8,138.7,138.5,13.3,290.5,0.91,0.49,71.7846621315193,0,13436.3,214.3,11353.7,1127.4,10667.5,23148.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,314,3,10,40,80,45,90,0.00641,36167,.,.,.,1.5,0.0,1055.0,15.8,15701.3,235.5,1685,421.1,206.3,1124.1,114.2,0.75,1.15,51,825.5,64.3,134.3,9.5,208.2,0.908,0.545,73.7456961451247,0,13822,220.4,11679.6,1186.6,8577,21443.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,315,3,8,280,0,315,0,0.00641,36167,.,.,.,1.71,0.0,1235.0,21.1,18380.2,314.3,2230,479,239.6,794.7,80.9,1.62,1.37,50,1115.5,229.2,138.1,17.6,385,0.908,0.399,63.8320272108844,0,11931,190.3,10081.7,1026.3,14151,25259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,316,3,2,40,0,45,0,0.00641,36167,.,.,.,1.08,0.0,1230.0,13.3,18305.7,197.7,1490,481.6,225.4,648.5,67.5,0.53,0.88,53.2,697.4,51.5,79.6,6.3,137.4,0.906,0.459,57.3102494331066,0,10700,170.6,9041.5,941.1,9722.6,19705.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,401,4,4,120,0,135,0,0.00641,33667,.,.,.,1.47,0.0,1055.0,15.5,14615.9,214.9,2210,482.9,252,817.3,81.2,1.26,1.24,47.8,1153.3,162.5,113.3,13.2,289,0.91,0.398,57.755873015873,0,10813.4,172.4,9137.3,907.8,12893.6,22938.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,402,4,16,80,160,90,180,0.00641,33667,.,.,.,1.54,0.0,890.0,13.7,12330.0,189.9,1775,457.3,232.1,639.1,65.5,1.1,1.31,49.2,900.9,183.9,155.4,16.3,355.6,0.907,0.398,75.3885351473923,0,14035.8,223.8,11860.2,1215.5,16718.4,29794.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,403,4,9,40,40,45,45,0.00641,33667,.,.,.,1.11,0.0,875.0,9.7,12122.2,134.6,1670,327.2,175.6,823.5,77.6,0.89,1.17,46.3,896.2,104.6,126.4,11.1,242,0.914,0.458,68.4040453514739,0,12780.4,203.8,10799.4,1017.6,11753.4,23570.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,404,4,15,80,80,90,90,0.00641,33667,.,.,.,1.28,0.0,990.0,12.7,13715.4,175.6,1625,424.9,224.4,844.6,80.6,1.07,1.29,47.2,858.2,114.9,136.3,12.1,263.2,0.913,0.474,66.8800181405896,0,12502.9,199.4,10565,1008.2,10735.1,22308.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,405,4,7,240,0,270,0,0.00641,33667,.,.,.,1.16,0.0,1025.0,11.9,14200.3,164.7,1590,416,219.7,654.5,67.5,1.25,1.39,47.2,839.7,160.8,139.4,14.4,314.7,0.907,0.419,63.6377324263039,0,11869.2,189.3,10029.5,1034.4,12867.8,23931.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,406,4,10,40,80,45,90,0.00641,33667,.,.,.,1.25,0.0,910.0,11.4,12607.1,157.6,1565,462.8,241.5,933.9,93.9,0.96,1.21,47.8,816.7,109.3,157.6,12.8,279.7,0.909,0.506,82.5362176870748,0,15409.7,245.7,13021.2,1309.2,11386.5,25717,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,407,4,5,160,0,180,0,0.00641,33667,.,.,.,1.66,0.0,1085.0,18.0,15031.6,249.5,2095,549.7,254.4,777.4,82,1.45,1.23,53.7,969.6,184.9,125.8,14.9,325.6,0.905,0.425,64.7747301587302,0,12101.8,193,10226,1078.6,12753.8,24058.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,408,4,12,40,160,45,180,0.00641,33667,.,.,.,1.48,0.0,1160.0,17.2,16070.6,237.8,1705,493.2,239.9,1096.8,104.7,1.12,1.23,51.4,829.3,112.5,163.4,13.2,289.1,0.913,0.54,84.0400453514739,0,15717.4,250.6,13281.2,1267.8,10042.5,24591.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,409,4,13,40,200,45,225,0.00641,33667,.,.,.,1.4,0.0,860.0,12.0,11914.4,166.8,1910,533.7,233.2,886,90.6,1.21,1.29,56.3,834.6,128.9,145.8,13.2,287.9,0.907,0.489,71.5833650793651,0,13378.8,213.3,11305.1,1156,10648.9,23110.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,410,4,2,40,0,45,0,0.00641,33667,.,.,.,1.09,0.0,1020.0,11.1,14131.0,154.0,1650,445.3,222.3,637,62.8,0.65,1.06,50.1,823.7,71,89.5,7.7,168.2,0.91,0.418,53.4874195011338,0,9992.1,159.3,8443.3,832.4,10918.1,20193.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
33,2016,IA,Crawford,High,411,4,8,280,0,315,0,0.00641,33667,.,.,.,1.51,0.0,1055.0,15.9,14615.9,220.7,1675,481,245.2,412.2,37.1,1.33,1.36,49,853.9,261.5,129.1,18.7,409.4,0.917,0.316,60.4365804988662,0,11233.5,179.1,9492.3,854.4,19663.2,30009.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
